orderbook_timestamp,book,bid,ask,spread
2024-07-16 22:10:33+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:34+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:35+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:36+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:37+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:38+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:39+00:00,btc_mxn,1134070.0,1135030.0,0.085
2024-07-16 22:10:40+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:41+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:42+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:43+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:44+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:45+00:00,btc_mxn,1132920.0,1135030.0,0.186
2024-07-16 22:10:46+00:00,btc_mxn,1133020.0,1135030.0,0.177
2024-07-16 22:10:47+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:48+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:49+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:50+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:51+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:52+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:53+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:54+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:55+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:56+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:57+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:58+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:10:59+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:11:01+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:11:02+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:11:03+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:11:04+00:00,btc_mxn,1133020.0,1136880.02,0.34
2024-07-16 22:11:05+00:00,btc_mxn,1133020.0,1136880.02,0.34
