orderbook_timestamp,book,bid,ask,spread
2024-07-18 16:35:12+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:13+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:14+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:15+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:16+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:17+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:18+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:19+00:00,btc_mxn,1133620.0,1134870.02,0.11
2024-07-18 16:35:20+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:21+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:22+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:23+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:24+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:25+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:26+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:27+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:28+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:29+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:30+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:31+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:32+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:33+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:34+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:35+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:36+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:37+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:38+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:39+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:40+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:41+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:42+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:43+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:44+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:45+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:46+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:47+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:48+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:49+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:50+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:51+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:52+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:53+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:54+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:55+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:57+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:58+00:00,btc_mxn,1133590.0,1134870.02,0.113
2024-07-18 16:35:59+00:00,btc_mxn,1134020.0,1134870.02,0.075
2024-07-18 16:36:00+00:00,btc_mxn,1134030.0,1134870.02,0.074
2024-07-18 16:36:01+00:00,btc_mxn,1134030.0,1134870.02,0.074
2024-07-18 16:36:02+00:00,btc_mxn,1134130.0,1134870.02,0.065
2024-07-18 16:36:03+00:00,btc_mxn,1134130.0,1134870.02,0.065
2024-07-18 16:36:04+00:00,btc_mxn,1134130.0,1134870.02,0.065
2024-07-18 16:36:05+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:06+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:07+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:08+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:09+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:10+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:11+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:12+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:13+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:14+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:15+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:16+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:17+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:18+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:19+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:20+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:21+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:22+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:23+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:24+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:25+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:26+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:27+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:28+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:29+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:30+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:31+00:00,btc_mxn,1135819.98,1135820.02,0.0
2024-07-18 16:36:32+00:00,btc_mxn,1135819.98,1135820.02,0.0
