orderbook_timestamp,book,bid,ask,spread
2024-07-18 14:53:13+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:14+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:15+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:16+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:17+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:18+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:19+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:20+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:21+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:22+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:23+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:24+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:25+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:27+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:28+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:29+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:30+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:31+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:32+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:33+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:34+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:35+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:36+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:37+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:38+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:39+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:40+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:41+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:42+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:43+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:44+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:45+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:46+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:47+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:48+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:49+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:50+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:51+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:52+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:53+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:54+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:55+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:56+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:57+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:58+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:53:59+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:54:00+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:54:01+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:54:02+00:00,btc_mxn,1138740.0,1140790.0,0.18
2024-07-18 14:54:03+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:04+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:05+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:06+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:07+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:08+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:09+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:10+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:11+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:12+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:13+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:14+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:15+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:16+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:17+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:18+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:19+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:20+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:21+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:22+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:23+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:25+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:26+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:27+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:28+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:29+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:30+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:31+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:32+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:33+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:34+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:35+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:36+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:37+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:38+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:39+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:40+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:41+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:42+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:43+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:44+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:45+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:46+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:47+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:48+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:49+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:50+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:51+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:52+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:53+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:54+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:55+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:56+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:57+00:00,btc_mxn,1138740.0,1141080.0,0.205
2024-07-18 14:54:58+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:54:59+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:00+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:01+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:02+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:03+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:04+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:05+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:06+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:07+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:08+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:09+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:10+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:11+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:12+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:13+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:14+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:15+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:16+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:17+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:18+00:00,btc_mxn,1139120.0,1141080.0,0.172
2024-07-18 14:55:19+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:21+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:22+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:23+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:24+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:25+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:26+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:27+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:28+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:29+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:30+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:31+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:32+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:33+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:34+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:35+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:36+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:37+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:38+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:39+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:40+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:41+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:42+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:43+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:44+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:45+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:46+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:47+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:48+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:49+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:50+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:51+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:52+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:53+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:54+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:55+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:56+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:57+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:58+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:55:59+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:56:00+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:56:01+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:56:02+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:56:03+00:00,btc_mxn,1139080.0,1141080.0,0.175
2024-07-18 14:56:04+00:00,btc_mxn,1138650.0,1141080.0,0.213
2024-07-18 14:56:05+00:00,btc_mxn,1138650.0,1141080.0,0.213
2024-07-18 14:56:06+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:07+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:08+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:09+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:10+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:11+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:12+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:13+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:14+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:15+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:16+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:17+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:18+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:19+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:20+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:21+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:23+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:23+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:25+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:26+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:27+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:28+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:29+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:30+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:31+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:32+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:33+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:34+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:35+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:36+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:37+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:38+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:39+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:40+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:41+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:42+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:43+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:44+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:45+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:46+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:47+00:00,btc_mxn,1139509.98,1139510.02,0.0
2024-07-18 14:56:48+00:00,btc_mxn,1139509.98,1139510.02,0.0
