orderbook_timestamp,book,bid,ask,spread
2024-07-17 20:43:39+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:40+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:41+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:42+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:43+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:44+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:45+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:46+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:47+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:48+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:49+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:50+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:51+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:52+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:53+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:55+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:55+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:56+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:57+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:43:59+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:00+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:01+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:02+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:03+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:05+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:05+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:06+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:07+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:08+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:09+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:10+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:11+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:12+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:13+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:14+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:15+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:16+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:17+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:18+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:19+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:20+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:21+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:22+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:23+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:24+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:25+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:26+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:27+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:28+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:29+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:30+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:31+00:00,usd_mxn,17.67,17.69,0.113
2024-07-17 20:44:32+00:00,usd_mxn,17.67,17.69,0.113
