orderbook_timestamp,book,bid,ask,spread
2024-07-18 00:09:30+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:31+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:32+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:33+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:34+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:35+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:36+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:37+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:39+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:40+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:41+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:42+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:43+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:44+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:45+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:46+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:47+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:48+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:49+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:50+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:51+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:52+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:53+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:54+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:55+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:56+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:57+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:58+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:09:59+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:00+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:01+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:02+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:03+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:04+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:05+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:06+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:07+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:08+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:09+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:10+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:11+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:12+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:13+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:14+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:15+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:16+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:17+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:18+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:19+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:20+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:22+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:22+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:23+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:24+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:25+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:26+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:27+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:28+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:29+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:30+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:31+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:33+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:34+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:35+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:36+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:37+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:38+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:39+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:40+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:41+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:42+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:43+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:44+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:45+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:46+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:47+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:48+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:49+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:50+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:51+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:52+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:53+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:54+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:55+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:56+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:57+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:58+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:10:59+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:00+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:01+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:02+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:03+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:04+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:05+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:06+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:07+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:08+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:09+00:00,usd_mxn,17.72,17.73,0.056
2024-07-18 00:11:10+00:00,usd_mxn,17.72,17.73,0.056
